"id","year","arm_length","athleticism_score","bio","college_class","draft_grade","draft_projection","grade","hand_size","headshot","height","nfl_comparison","overview","production_score","profile_author","pro_forty_yard_dash","sixty_yard_shuttle","size_score","sources_tell_us","strengths","weaknesses","combine_attendance","position","position_group","weight","person_id","person_display_name","person_esb_id","person_first_name","person_last_name","person_hometown","person_college_names","bench_press_designation","bench_press_repetitions","broad_jump_designation","broad_jump_inches","forty_yard_dash_designation","forty_yard_dash_seconds","ten_yard_split_designation","ten_yard_split_seconds","three_cone_drill_designation","three_cone_drill_seconds","twenty_yard_shuttle_designation","twenty_yard_shuttle_seconds","vertical_jump_designation","vertical_jump_inches","grade_explainer","ngs_explainer"
"41f78736-f6bf-4008-9b19-f9ea3f37aba0",2026,32.25,64.84,NA,"Senior",65.87,NA,5.88,9,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/god-prospect-headshots/2023/32004c4c-4541-5291-33a6-533895c0d43d",77.625,NA,"Llewellyn is a tall, well-built base end, but it appears he lacks the play strength and anchor to carry his production into the league. He plays with a lack of knee-bend that limits balance on contact and anchor through engagement. He’s better at playing into gaps and playing off of blocks when his feet are active. He lacks explosiveness as a pass rusher but has access to a variety of rush plans and moves that can create opportunities inside the pocket. Llewellyn projects as an even-front end, but average backup could be his ceiling.",67.47,"Lance Zierlein",NA,NA,NA,NA,"
Plays into gaps with decisive forward charge.
A regular in the backfield, with 32% of his career tackles resulting in a loss.
Uses active hands to work off of move blocks.
Well-timed long-arm strike creates space for his rush.
Two-hand swipe is quick and strong.
Sets up his helicopter-like inside spin.
","
Run out of his gap by forceful drive-blockers.
Doesn’t transfer much power from hips to hands.
Average change-of-direction quickness in space.
Below-average ground gain in his first three rush steps.
Speed-to-power conversion is underwhelming.
Not a natural bender, causing inconsistent contact balance.
",TRUE,"EDGE","DL",258,"32004c4c-4541-5291-33a6-533895c0d43d","Max Llewellyn","LLE415291","Max","Llewellyn","Urbandale, IA","Iowa",NA,NA,"OFFICIAL",115,"OFFICIAL",4.81,"UNOFFICIAL",1.64,NA,NA,NA,NA,"OFFICIAL",32.5,"Average backup or special-teamer. (5th-6th)","Avg."
"0d7a4e1b-c678-4c81-9bf2-6ccbd6cc542e",2026,NA,73.64,NA,"Senior",70,NA,5.86,NA,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/god-prospect-headshots/2023/32004d4f-5247-3540-9b3a-1935bb5c4d43",76,NA,"Morris has a rare blend of intelligence, power and movement talent, but the profile is a little too uneven. He plays with a sky-high pad level and outside hands. He’s very strong in his upper body and is relatively light on his feet as a move blocker. His broad frame can be tough to get around in protection, but his inconsistent base width could lead to leakage against athletic rushers. Playing at a lighter weight would make him quicker/more efficient and could be the key to making it in the league.",72.63,"Lance Zierlein",NA,NA,NA,NA,"
Freaky weight-room strength shows up on the field.
Athletic for his size with ability to adjust in space.
Uses size and nimble feet to climb and cover linebackers.
Stones the rush when landing hands directly into frame.
Uses grip strength to cinch up rushers who crowd him.
Keeps his pads over his shoes when passing off twists.
","
Pops upright after snap and stays that way throughout the play.
Use of outside hands limit ability to control and sustain.
Inconsistent generating explosive contact at the point.
Base narrows when mirroring the rush.
Deadens feet on contact, allowing some leakage into gaps.
",TRUE,"G","OL",346,"32004d4f-5247-3540-9b3a-1935bb5c4d43","Micah Morris","MOR473540","Micah","Morris","Kingsland, GA","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Average backup or special-teamer. (5th-6th)","Avg."
"1d63c414-c805-4190-ab05-4cedc9652a79",2026,29.25,70.02,NA,"Senior",70.23,NA,5.88,9.375,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/god-prospect-headshots/2023/32005441-4120-1645-792f-73ffc7da9b24",71.875,NA,"Fifth-year senior who has played in 53 games with 36 starts. Taaffe has a good feel for play design and is assignment-oriented. He’s quick to read and trigger downhill to contest short routes from split safety and robber looks. However, he lacks range to play over the top and speed to carry vertical threats downfield. His run-support angles improved in 2025, but he’s undersized and still falls short as an open-field tackler. Taaffe’s football IQ and special-teams value might need to do the heavy lifting to overcome average traits and athleticism.",72.84,"Lance Zierlein",NA,NA,NA,NA,"
Gets back end of the defense lined up and is a strong communicator.
Shows good awareness to play design and his assignments.&nbsp;
Responsive to what his eyes are telling him.
Descends on crossing routes with timing to strike or quickly tackle.
Posted seven interceptions over the last three seasons.
Above-average ball skills when he’s in position.
Productive special-teams player throughout his career.
","
Needs more weight on his frame for demands of the position.
Can be baited shallow and beaten high on levels concepts.
Displays below-average man-cover talent.
Lacks top-end speed to drive and range off the hash.
Below-average reactive agility as an open-field tackler.&nbsp;
Made troubling mistakes as a run defender late in the season.
",TRUE,"SAF","DB",190,"32005441-4120-1645-792f-73ffc7da9b24","Michael Taaffe","TAA201645","Michael","Taaffe","Austin, TX","Texas",NA,NA,NA,NA,"OFFICIAL",4.5,"UNOFFICIAL",1.58,NA,NA,NA,NA,NA,NA,"Average backup or special-teamer. (5th-6th)","Avg."
"6a64e972-a5a7-4039-abd6-6c5f90115318",2026,34.25,70.14,NA,"Senior",72.02,NA,6.32,10.5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/god-prospect-headshots/2023/32005452-4907-4614-da0d-91a032960120",75.75,"Gerald Everett","Long, rangy tight end offering rare arm length, good speed and some alignment versatility. Trigg moves like a big wideout with surprising hip sink, foot quickness and fluid transitions to run after the catch. He wins vertically against linebackers and overwhelms defensive backs with size, high-point talent and massive hands that fuel highlight-reel catches. He’s still developing as a route-runner and struggles to finish catches through heavy contact. His frame and pad level limit in-line blocking, but he can wall off or stalk block from the slot. Trigg’s field-stretching potential and air space dominance in the red zone should lead to production as a pro.",69.01,"Lance Zierlein",NA,NA,NA,NA,"
Rare arm length, hand size and wingspan for a tight end.
Will run past linebackers and beat them up the seam.
Has the sink and footwork of a big wideout getting out of breaks.
Impressive timing, body control and extension to big-boy defenders at the high-point.
Makes highlight-reel grabs look easy at times.
Has become a living nightmare for man defenders in the red zone.
Ricochets off contact to keep run-after-catch going.
Able to wall off and stay connected as a blocker in the slot.
","
Gets jostled off course by route redirection.
Lacks salesmanship to move defenders with leverage and head fakes.
Can get lazy at the top of his route, allowing easier close outs.
Allows defenders to blitz his work space and jar catches loose.
Doesn’t fit his lead blocks with good pad level or purpose.
Wild hands fly outside the frame when fitting up move blocks.
",TRUE,"TE","TE",240,"32005452-4907-4614-da0d-91a032960120","Michael Trigg","TRI074614","Michael","Trigg","Tampa, FL","Baylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plus NFL starter. (2nd)","Avg."
"1d9f05fb-b9d2-4316-8981-6c198ee443e6",2026,33.625,92.29,NA,"Senior",71.16,NA,6.18,9.25,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/god-draft-headshots/2026/32005741-5379-7326-70fe-bafd24bb6e90",73,"Chris Carson","Washington made stops at three different colleges and showed improvement with each move to a new school. He’s fast with loose hips and adequate agility. He’s not very sudden in tight quarters and is a step slow to see it and go when the hole opens. He can glide and swerve around interior traffic once he’s on the move, though. He has breakaway speed in the open field and is capable as an inside/outside runner. Running to his size with a greater degree of aggressiveness will be the key as he makes the jump. Washington has the traits and talent to become a solid rotational back.",54.77,"Lance Zierlein",NA,NA,NA,NA,"
Blends imposing size with impressive straight-line speed.
Agile feet and loose hips allow for smooth change of direction.
Has burst to keep the run wide and beat flowing pursuit to the corner.
Reads blocks and moves fluidly through lane development inside.
Size allows him to run through cornerbacks in run support.&nbsp;
Able to drive through tacklers and fall forward for additional yardage.
Can do damage with big plays on swing passes.
","
Needs to gather steps getting into downhill cuts in outside-zone schemes.
Can be a step slow to see the opening and trigger downhill.
Needs to become more willful and aggressive between the tackles.
Lacks sudden acceleration for ideal escapability in small spaces.
Fumbles have been an issue over the last two seasons.
Has size for pass protection but is missing consistent grit.
",TRUE,"RB","RB",223,"32005741-5379-7326-70fe-bafd24bb6e90","Mike Washington Jr.","WAS797326","Mike","Washington Jr.","Utica, NY","Arkansas",NA,NA,"OFFICIAL",128,"OFFICIAL",4.33,"UNOFFICIAL",1.51,NA,NA,NA,NA,"OFFICIAL",39,"Average NFL starter. (2nd-3rd)","Avg."
"5c605793-8616-4876-934b-7cf20c00f5c8",2026,31.875,57.44,NA,"Senior",63.92,NA,5.95,9.875,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/god-prospect-headshots/2023/32004b49-5418-1689-5b1e-b03b05132df3",77.125,NA,"Kitselman has good size and will play as a connected tight end on the next level. He needs to play with better hand placement and pad level, but he’s willing to put in work in-line or as a move blocker. He has above-average play speed in space and showed an ability to run a variety of routes. He has enough speed to stress man coverage into the second level. His separation underneath is average, though. Drops, double-catches and issues securing contested throws were evident in 2025. Kitselman has Day 3 draft value and could find work as a TE3/4.",66.27,"Lance Zierlein",NA,NA,NA,NA,"
Doesn’t shy away from run-blocking duties.
Keeps feet chopping through contact for longer connection.
Adjusts his track to land with some pop as a move blocker.
Runs a more expansive route tree than most tight ends.
Snaps off breaks with crisp cuts at the top of the route.
Enough speed to stress linebackers on seams and overs.
","
Inconsistent centering block fits near the line.
Stays busy as base blocker, but the strain is average.
Needs to keep his hands inside opponent’s frame.
Acceleration out of breaks is below average.
Drops and double-catches showed up in 2025.
Needs more toughness boxing out on contested targets.
",TRUE,"TE","TE",251,"32004b49-5418-1689-5b1e-b03b05132df3","Miles Kitselman","KIT181689","Miles","Kitselman","Lyndon, KS","Tennessee",NA,NA,"OFFICIAL",116,"OFFICIAL",4.9,"UNOFFICIAL",1.71,NA,NA,NA,NA,"OFFICIAL",34.5,"Traits or talent to be more than average backup. (4th)","Below Avg."
"95c977df-28a3-413a-9e85-c72d2015c8f4",2026,NA,72.49,NA,"Junior",76.27,NA,6.31,NA,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/god-draft-headshots/2026/32004652-4513-6741-dc94-a0bffd434894",79,"Broderick Jones","Freeling offers coveted length and athleticism at right tackle. With only 16 career starts, filling out his frame and improving his technique should be early priorities. His quickness brings first-phase positioning advantages, but he needs more play strength to carry that over to block sustain and finish. Lunging and deadening feet post-punch must be coached out of his muscle memory in pass protection so his athleticism and length can do their jobs. Independent hand usage and a reliable “snatch and trap” could instantly bolster his success rate. There is some buyer beware on tape, but if smoothed out, he has the ceiling of a quality NFL starter.",72.02,"Lance Zierlein",NA,NA,NA,NA,"
Long-limbed with a frame that can add mass.
Possesses plus athletic ability for the position.
Has the initial quickness to make all the move blocks asked of him.
Continues pressing forward to stay connected longer to blocks.
Protection improved noticeably as the season progressed.
Good fluidity when switching off and mirroring twisters.
Redirects feet quickly to meet inside moves at the B-gap.
Runs like a tight end as a lead blocker and to spring slip screens.
","
Inconsistent feel and execution for run-blocking landmarks.
Unable to prevent ends from working across him against his will.
Inconsistent hand placement/resets cause him to slide off blocks.
Leans and lunges at the corner instead of continuing to slide feet.
Stiff outside leg limits quickness to hit set points.
Protection is missing independent hands and a more diverse approach.
",TRUE,"OT","OL",315,"32004652-4513-6741-dc94-a0bffd434894","Monroe Freeling","FRE136741","Monroe","Freeling","Charleston, SC","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plus NFL starter. (2nd)","Good"
"a58c0cd0-cba3-43cb-a5d5-f781c50256be",2026,31.375,64.58,NA,"Senior",68.49,NA,5.95,9,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/god-prospect-headshots/2023/32005455-4326-0646-ebb5-e14581663398",73.875,NA,"Tucker’s rush ability far exceeds his run defense. He’s an instinctive, skilled rusher with an uncommon feel for a player with so few reps. He uses quickness and bend to buzz the edge, while marrying hands and feet for quick wins. He dominated weaker competition but more polish will be needed for his jump to lining up across from bigger, longer tackles. He gets swallowed and controlled at the point of attack, and that will persist without substantial improvement. Despite limited career production, the rush tape is impressive enough for Day 3 consideration and an opportunity as a designated rusher.",78.03,"Lance Zierlein",NA,NA,NA,NA,"
Quick get-off and presses forward with his rush.
Accurate, well-timed hand swipes eliminate blocker’s punch.
Able to bend and flatten at the corner or slip inside the tackle.
Impressive efficiency and harmony between hands and feet.
Has speed for play-side and back-side pursuits.
Athletic with short-area footwork to finish tackles.
Flashed cover talent in his limited reps in space.
","
Only one season as a full-time player at the FBS level.
Will need to implement an inside counter at the apex of his rush.
Can be smothered by length against jump-sets.
Plays under the block and loses contain positioning.
Poor hand placement and block take-on technique.
Struggles to punch, extend and post up as an edge-setter.
",TRUE,"EDGE","DL",247,"32005455-4326-0646-ebb5-e14581663398","Nadame Tucker","TUC260646","Nadame","Tucker","New York, NY","Western Michigan",NA,NA,"OFFICIAL",119,"OFFICIAL",4.73,"UNOFFICIAL",1.63,NA,NA,NA,NA,"OFFICIAL",33.5,"Traits or talent to be more than average backup. (4th)","Avg."
"664bac34-6572-464a-9d14-53eb9b7d04a0",2026,30.75,72.5,NA,"Senior",62.64,NA,5.97,10.5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/god-prospect-headshots/2023/32004f42-4920-7644-54de-e5dba7d843fb",74.75,NA,"Obiazor is an assignment-sound inside linebacker with good tape and average short-area athletic ability. His box-score output has stayed nearly identical for three straight years, mirroring his week-to-week reliability. He has a high football IQ with decisive, accurate diagnosis and leverages his run fits by slipping blocks or holding firm with his anchor. A lack of ideal short-area quickness and pursuit burst might require Obiazor to take more chances as a pro. He’s a former safety who sees the field clearly but is average in coverage. He profiles as a dependable backup and core special-teamer.",53.13,"Lance Zierlein",NA,NA,NA,NA,"
Split low with impressive balance through contact.
Football smart and quick to diagnose blocking schemes/play design.
Highly efficient block-beater in tight quarters.
Will punch and work around or under blocks.
Sheds blocks with good timing to make the tackle.
Meticulous tackler with accurate aim and proficient wrap-up.
Former safety with good eyes and awareness in zone.
","
Loses ground when pursuit spills wide.
Feet are a little heavy when moving laterally.
Below-average reactive agility to mirror runner’s cuts.
Might need to play more proactively than reactively as a pro.
Below-average change of direction and range from zone.
Average man-coverage talent against NFL targets.
",TRUE,"LB","LB",229,"32004f42-4920-7644-54de-e5dba7d843fb","Namdi Obiazor","OBI207644","Namdi","Obiazor","Eden Prairie, MN","TCU",NA,NA,"OFFICIAL",119,"OFFICIAL",4.53,"UNOFFICIAL",1.56,"OFFICIAL",7.24,"OFFICIAL",4.36,"OFFICIAL",37,"Traits or talent to be more than average backup. (4th)","Below Avg."
"175a2b8a-75bf-4eb6-b8f8-6dee6bf26860",2026,32.625,66.02,NA,"Senior",67.55,NA,6.17,10.5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/god-prospect-headshots/2023/3200424f-4558-6077-7404-09824fb86556",77.5,"Tyler Conklin","Skip the stat page for Boerkircher because what he offers won’t be found there. He has average size and strength but compensates with willingness as a blocker and a taste for contact that isn’t always easy to find. He can line up in-line, land on targets in space and finish his blocks. Despite pedestrian production over five seasons, his tape shows an ability to challenge man coverage, secure contested catches with sticky hands and accelerate through contact as a runner. He’s flown under the radar but projects as an alignment-versatile combo tight end with the talent to start in the NFL.",67.13,"Lance Zierlein",NA,NA,NA,NA,"
Flashes quickness to uncover against man underneath.
Sure-handed with the ability to make sudden adjustments on the throw.
Survives and thrives when faced with punishing catches.
Dips and drives into first contact from his hips.
Delivers first strike with inside hands into the defender’s frame.
Releases and scoops linebackers as a play-side zone blocker.
Finishes blocks and runs after the catch with the same energy.
","
Light production levels as a pass catcher.
Can do a better job of working back on the throw.
Inconsistent footwork on his double-teams with tackles.
Needs to come to balance more quickly as a blocker in space.
Room for improvement with his block sustain on second level.
",TRUE,"TE","TE",245,"3200424f-4558-6077-7404-09824fb86556","Nate Boerkircher","BOE586077","Nate","Boerkircher","Aurora, NE","Texas A&M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OFFICIAL",4.4,NA,NA,"Average NFL starter. (2nd-3rd)","Avg."
"8cf1ed10-9341-47c2-9175-4dd4a976d096",2026,31,76.28,NA,"Senior",71.88,NA,6,9.375,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/god-draft-headshots/2026/32005349-4e45-4221-edd1-07bcbee0fd0a",72.25,"Isaac Guerendo","Well-built back with explosive speed whose 2025 season was flat after a strong 2024. Singleton is a linear runner who plays like his brake lines have been cut, affecting his ability to gather and elude tacklers or cut on demand. He has the speed to make defenses pay but displayed a lack of vision and instincts to put himself in position to do so, relative to his teammate Kaytron Allen. His size and speed will get attention, but his ability to return kicks and play on third downs could ultimately earn him a roster spot as a RB3.",63.64,"Lance Zierlein",NA,NA,NA,NA,"
Enticing blend of size, speed and overall explosiveness.
Easy acceleration to gain advantages on outside runs.
Tremendous power in his hips to drag tacklers with him.
Dangerous pass-catching option on angle and wheel routes.
Understands protection duties against the blitz.
Good mirror and hand usage to keep rusher in front of him.
Full-time kick returner over his first three seasons.
","
Below-average vision and feel for lane development.
Relies on very clear points of entry to make his mark.
Struggles to gather his weight and cut quickly on wide runs.
Despite speed, had few explosive carries in 2025.
Lacks elusiveness and runs to contact far too often.
",TRUE,"RB","RB",219,"32005349-4e45-4221-edd1-07bcbee0fd0a","Nicholas Singleton","SIN454221","Nicholas","Singleton","Shillington, PA","Penn State",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Traits or talent to be more than average backup. (4th)","Avg."
"a8eb4b6f-9e94-4af9-85cd-939776291244",2026,33.375,65.55,NA,"Senior",60.17,NA,5.9,10,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/god-draft-headshots/2026/32004241-5264-4760-18d7-af8cdb36a97b",74.875,NA,"Barrett isn’t overly explosive and athletic, but it’s hard to ignore his “slow power” and the way he helped clog the drain as a run-stuffer in 2025. He’s well-built with room to add even more mass. Barrett lacks first-step quickness and sudden hands, so he’s best-suited as a block-eater and two-gapper. The production won’t pop and he won’t add much as a rusher, but Barrett can add depth as a rotational nose tackle for teams looking for more congestion in the middle.",57.57,"Lance Zierlein",NA,NA,NA,NA,"
Broad through his chest and waist with a burly lower half.
Built for creating barriers to run lanes inside.
Presses blocker into an extended, ineffective position as two-gapper.
Has the take-on pop to dissuade the double team.
Drives through sealed blocks, caving them into the gap.
Makes it difficult for blockers to sustain and finish against him.
","
Average hand quickness getting into first strike.
Eats blocks but lacks agility to make plays beyond his gap.
Below-average change-of-direction quickness.
Upright and straight-legged as a pass rusher.
Lacks short-area athleticism to make tackles in his gaps with consistency.
",TRUE,"DT","DL",312,"32004241-5264-4760-18d7-af8cdb36a97b","Nick Barrett","BAR644760","Nick","Barrett","Goldsboro, NC","South Carolina",NA,NA,"OFFICIAL",108,"OFFICIAL",5.1,"UNOFFICIAL",1.71,"OFFICIAL",8.17,"OFFICIAL",4.91,"OFFICIAL",31.5,"Average backup or special-teamer. (5th-6th)","Below Avg."
"855a9b88-a5ae-446d-92a4-ea5771b026ee",2026,29.125,72.66,NA,"Senior",57.46,NA,5.69,8.25,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/god-prospect-headshots/2023/32005748-4981-2467-804f-a46e8a6c6c26",68.25,NA,"Sixth-year senior with three seasons of steady play and production for the Ducks. Whittington is a downhill runner who plays behind his pads and takes care of the football along the interior. He lacks speed to widen the field and fluidity to create for himself when there is no clear point of entry. He’s tough and relatively decisive, with a knack for falling forward and adding yards through physicality. Whittington’s age and lack of true third-down value might work against him in his pursuit of a roster spot.",54.64,"Lance Zierlein",NA,NA,NA,NA,"
Quick jump-cut with ability to escape sudden foot traffic.
Runs with good bend and leverage.
Plays behind his pads and accelerates through contact.
Rarely bounces it unnecessarily wide or off track.
Experienced as a kick returner over the last two years.
","
Plays at a single tempo with limited speed change.
Average acceleration for outside runs.
Cut transitions are segmented and labored.
Too many drops and double-catches out of backfield.
Will turn 25 years old before camp begins.
",TRUE,"RB","RB",205,"32005748-4981-2467-804f-a46e8a6c6c26","Noah Whittington","WHI812467","Noah","Whittington","Fort Valley, GA","Oregon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Likely needs time in developmental league","Below Avg."
"2bb8a3ec-6ff4-4a0d-9194-d2281fa78229",2026,35.125,65.19,NA,"Senior",58.43,NA,5.68,10.375,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/god-prospect-headshots/2023/32004b45-4c70-3198-4f37-51ee3d53ce35",77.375,NA,"Two-year starter with NFL-caliber measurables. Kelly needs to get stronger and play with better grit to leverage his gap and win individual block battles in run support. Improved hand usage and refined counters might bolster his chances of creating pressure, but it’s hard to envision much sack production given his lack of quickness and explosive power. Kelly will have to battle for a roster spot as an even-front end.",57.34,"Lance Zierlein",NA,NA,NA,NA,"
Pro frame with very long arms.
Comes off the snap intent on keeping pads low.&nbsp;
Times up long-arm move to separate in early stages of the rush.
Attacks tackle’s outside hand with long-arm chop to open the edge.
Reads pocket climb and works back under to harass quarterbacks.
","
Rushes and corners beyond pocket depth too often.
Below-average get-off with a pedestrian closing burst.&nbsp;
Inside moves and counters lack suddenness.
Needs to better develop his core and upper-body strength.
Sloppy with his stack-and-shed technique.
",TRUE,"EDGE","DL",256,"32004b45-4c70-3198-4f37-51ee3d53ce35","Nyjalik Kelly","KEL703198","Nyjalik","Kelly","Fort Lauderdale, FL","UCF",NA,NA,"OFFICIAL",119,"OFFICIAL",4.88,"UNOFFICIAL",1.69,NA,NA,NA,NA,"OFFICIAL",37,"Likely needs time in developmental league","Below Avg."
"21cfaaf6-aa1c-4a87-bd14-03e5efaa61c8",2026,NA,72.9,NA,"R-Junior",79.47,NA,6.4,NA,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/god-prospect-headshots/2023/3200494f-4145-1705-abd0-88b0de9bf2ad",76,"Cooper Beebe","Prototypical guard for physical run schemes with thick limbs, a broad frame and plus core strength. Ioane plays with excellent contact balance and technique on both base blocks and double teams. He uses his hips and hands for leverage and displacement when drive blocking. However, he lacks athleticism and foot quickness to operate effectively as a move blocker. He pass sets with good posture and a firm punch and can anchor against power. Though quicker at a lighter weight in 2025, he will struggle with twitchy interior defenders who cross his face in the run game and attack his edges in protection. Despite scheme dependence, Ioane projects as an early starter with a high floor.",75.53,"Lance Zierlein",NA,NA,NA,"“He worked hard to eliminate some extra weight and re-shape his body in the offseason and I think he played more consistently because of it. – AFC area scout","
Prototypical guard build, with thick limbs and a broad frame.
Plays with impressive core power, body control and contact balance.
Creates leverage with upward hand strikes and rolls hips under his hands.
Uses grip strength and chopping feet to stay tight as a drive blocker.
Size and power create momentum to wash out angle blocks.
Punches with tight hands and good pop.
Snaps off twisters with good force.
Firm inside hand with ability to set quick anchors against power.
","
Below-average lateral quickness and range as move blocker.
Loses track of stunting linemen crossing his face.
Lacks fluidity getting from block to block on combos.
Below-average adjustments to moving targets.
Gets beaten to the punch by twitchy interior rushers.
Lacks reactive quickness to make sudden recoveries.
",TRUE,"G","OL",323,"3200494f-4145-1705-abd0-88b0de9bf2ad","Olaivavega Ioane","IOA451705","Olaivavega","Ioane","Graham, WA","Penn State",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Will become a good NFL starter within two years. (1st)","Good"
"57bad83a-9395-4cb1-b105-0100022d20d0",2026,30.25,75.98,NA,"R-Junior",79.96,NA,6.36,9.625,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/god-draft-headshots/2026/3200434f-4f81-6508-8d25-d53079bd0711",72.125,"Deebo Samuel","Big, strong target whose two-year rise is bolstered by translatable tape. While he was a full-time slot receiver in 2025, Cooper has played outside, as well. He can stem and drive past press with his strength. He has potent early acceleration to climb past nickelbacks into top position to challenge deep. His routes lack polish and he has average in-and-out quickness at break-points, but he’s rugged once the ball is in his hands. His ability to add yards after contact could earn Cooper more carries than we saw from him at Indiana. Fighting for catch space and blocking for the running game are areas where he needs improvement. Cooper is an ascending slot bully with Day 2 value.",80.74,"Lance Zierlein",NA,NA,NA,NA,"
Posted 20 touchdown catches since the start of the 2024 season.
Welcomes physical play and wins through contact.
Versatile enough to be more than a slot option.
Creates lateral separation when beating press.
Digs hard through drive phase before snapping head around.
First and second acceleration catches defenders off-guard.
Explosive leaper who can pluck high throws at their apex.
Rugged runner who can break free from multiple tacklers.
","
Inefficient getting in and out of intermediate breaks.
Average contested-catch success for his physical profile.
Needs quicker recognition and adjustment on underthrows.
Acceleration out of the stem is average.
Disappointing effort and physicality when asked to run block.
",TRUE,"WR","WR",199,"3200434f-4f81-6508-8d25-d53079bd0711","Omar Cooper Jr.","COO816508","Omar","Cooper","Indianapolis, IN","Indiana",NA,NA,NA,NA,"OFFICIAL",4.42,"UNOFFICIAL",1.55,NA,NA,NA,NA,"OFFICIAL",37,"Will become a good NFL starter within two years. (1st)","Good"
"2e65fe3f-354a-4b55-b1f9-8e14c416c404",2026,31.625,69.18,NA,"Senior",68.75,NA,6,9.5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/god-prospect-headshots/2023/32004445-4c65-9316-aadc-57de94fa60ff",76.875,NA,"Delp is a fluid athlete with the forward lean, short-area quickness and pure speed to beat linebackers on intermediate routes. His soft hands and smooth catch skills show up on the move, though his short arms and inconsistent finish through contact limit his reliability. He has enough toughness and technique to help in the run game as he improves his strength. Delp projects as a Day 3 prospect with three-down potential and untapped upside as a pass catcher.",68.02,"Lance Zierlein",NA,NA,NA,NA,"
Good forward lean and early acceleration into his routes.
Short-area quickness with the ability to uncover on outs, stop routes and crossers.
Pure speed to beat linebackers matched on him in man coverage.
Catches with soft hands and adequate extension to meet the throw.
Uses choppy settle steps and good hand strikes into base blocks.
Creates leverage with proper bend and lift technique.
","
Short arms lead to challenges rescuing off-frame throws.
Inconsistent finishing catches through heavy contact.
Average elusiveness to add yards after the catch.
Needs to get stronger in his upper body for blocking duties.
Caught leaning too far forward when getting into blocks.
",TRUE,"TE","TE",245,"32004445-4c65-9316-aadc-57de94fa60ff","Oscar Delp","DEL659316","Oscar","Delp","Cumming, GA","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Traits or talent to be more than average backup. (4th)","Avg."
"bc06aa8a-48b1-483c-ab0d-321ac96d35a2",2026,30.125,74.23,NA,"Senior",67.59,NA,6.1,9.75,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/god-draft-headshots/2026/32004845-4954-7345-9885-acf51e683e3f",73.5,NA,"Undersized but relentless, Heinecke plays with the mentality of a smaller dog who’s eager to fight the bigger dogs on every snap. The former lacrosse athlete brings agility, pursuit speed and an appetite for striking/wrapping as a tackler. He has the ability to slip blocks without compromising his fits but will be engulfed by big bodies when directly taking on blocks. Limited game experience shows up with delayed play recognition but that should improve with time. Heinecke’s motor, mindset and versatility give him a legitimate chance as a nickel linebacker and core special-teams contributor.",58.4,"Lance Zierlein",NA,NA,NA,NA,"
Former lacrosse athlete with good agility and speed in pursuit.
Eludes blockers without compromising his run fits.
Adjusts speed and angles effectively in pursuit.
Explodes from his hips into targets and strikes/wraps with gusto.
Has the ability to match man-to-man in coverage.
Tenacious four-phase special-teamer.
","
Undersized with a frame that is likely maxed out.
Minimal defensive snap experience until 2025 season.
Still learning to recognize blocking schemes and play designs.
Had some trouble diagnosing misdirection against Ole Miss.
Unlikely to shock and shed pro guards due to his size.
Has trouble making quick recoveries from early trouble.
",TRUE,"LB","LB",227,"32004845-4954-7345-9885-acf51e683e3f","Owen Heinecke","HEI547345","Owen","Heinecke","Tulsa, OK","Oklahoma",NA,NA,"OFFICIAL",119,"OFFICIAL",4.62,"UNOFFICIAL",1.62,"OFFICIAL",7.15,NA,NA,"OFFICIAL",34.5,"Good backup with eventual starter potential. (3rd-4th)","Avg."
